review_id,product_id,review_title,review_body
3710808,B0053V7WHA,I dislike this collar,I didnt like how this leash was a very thin fabric cord similar to a coiled ribbon that is tied to the handle.....TIED as in with a knot. It was also uncomfortable to hold. I was very worried that my dog was going to give one good pull and the knot would come loose. My dog is also hyper and she circles. This leash gets tangled easily.  Not the type of dog walk I enjoy. I only used it once and it got thrown in my garage somewhere. I'm glad I didn't have to pay for this.
3690111,B003JVV2FY,For turtle,"Like them , when the price is right. Mt turtle loves them . And this sucks have a limit too how many work to right"
1740276,B000OSJKJ0,Nice little LIGHT DUTY flood light.,"I'm a local Handyman/Home Improvement Contractor. The places I have to access and inspect would give most folks nightmares. When I disappear from view, I count on a dependable inspection light more than anything.While We loved it's ""easy on the eyes"" flood light, the aluminum threads failed within weeks.The butt-cap must be screwed/unscrewed to turn it on and off. Because the threads are very course and lack decent engagement with each other, they stripped-out quickly.These lights are fine for occasional use and things like dog walking after dark, but NOT for the trades."
720339,B006KZ7SKO,Runs on any Android Device? Which version?,"Developer says it will run on any Android Device. Interesting how, after I downloaded it, it doesn't appear in my cloud...yet I have an Android Device (Asus Nexus 7) running Jelly Bean. If you're going to market an app for a specific device, might I suggest that you make sure it *will* run on that device?Until this blunder is fixed, I can't use it."
3133034,B0021L8UOY,Away We G ... PLEASE GO AWAY!,"A preposterous film that isn't funny at all.  A very strange set of characters chasing, well, who knows what.  It tries to hard to be quirky and to emulate the ""Juno"" soundtrack with its acoustic indie rock background score.It didn't score with me.I think I'd rather have my teeth drilled without Novocaine than to have to watch this boring flop of a movie again."
762481,B0077DW7TK,Casual,Its a simple fun game that you try to land on the platform. it gets faster and faster as you go to higher levels. it does get challenging. goes REALLY fast. I'm giving 4 stars cause its not the best best best game. its a good game.
1547883,B000EHIWUE,Kashi cereals are great - the snack bar is only fair,I really like the Kashi cereals and thought I'd try their snack bars.  Not so good.  Doesn't have the magic the cereal does.  Maybe its too sweet.
1301296,B0035LCFRW,Received half a stand,The box contained a bag with just the bottom half of the stand. The top section with the mic thread attachment was missing. Sent it back and did not reorder.
3728810,B008CUAQ7W,Not great,"Bags are a bit thinner and smaller than others I have used in the past. Also, these lack the plastic roll in the center - so they won't work with all dispensers. They do the job - but I won't be ordering these again."
1413503,B001AZFSDS,A good time waster,"I purchased LotR Conquest because I was looking for an xbox 360 equivalent to Starwars Battlefront. While Battlefront is a sensational game, LotR Conquest is not.Let's start with the singleplayer. It's sometimes fun, mostly easy, and sometimes frustrating. I blew through both good and bad singleplayer campaigns with ease. They don't follow the story well. A few parts I literally died 100 times because of a save sequence right before the point that I died. That was frustrating.The multiplayer aspect of the game is not strong at all. There are very few people playing it online. Those playing have been playing for large amounts of time and will therefore crush you unless you spend large amounts of time catching up.The classes in multiplayer do not feel balanced. There is lots of kiting for ranged classes. Once somebody gets a hero character it's GG unless you happen to possess higher skill than them. Unfortunately, they would not have gotten a hero unless they possessed more skill than you.There is also quite a bit of spawn killing.Overall, if you're looking for a cheap game to keep you occupied for a few days, go for it. If not, beware."
1680417,B00DBSFXTQ,A subtle flavor that lets you taste the topping.,"When it comes to food, I'm a purist that enjoys simple foods.A cracker should be crisp and meant to be used to carry some kind of more potent flavored topping.This cracker fills that bill. Other crackers may be too spicy. This one is almost boring -not anywhere near as dull as a soda cracker, but subtle enough that it won't overwhelm whatever your put on top of the cracker.The crackers are spiced a very light sprinkle of sea salt.They remind me of bagel chips, except hey are stout enough to hold up to scooping from some pretty viscous dips.Serve these with your favorite dip and you will not be embarrased."
